ticker,year,quarter,AssetQualityComponent.ProblemLoansAndLeasesCalculatedAsPercentageOfGrossLoans,AssetQualityComponent.LoanLossReservesToNPLs,LiquidityAndAssetsComponent.LDRPercentage,ProfitabilityComponent.NIM,NetInterestIncome,AttributeToParentCompany,SolvencyRatio.LiabilitiesToEquityRatio,ProfitabilityRatio.EBITMargin,ProfitabilityRatio.ROA,ProfitabilityRatio.ROE,ProfitabilityRatio.ROIC,ValuationRatios.BookValuePerShare,ValuationRatios.BasicEPS,ValuationRatios.PriceToBook,ValuationRatios.PriceToEarning,Revenue,EBIT
VIC,2024,1,,,,,,-158766000000.0,3.39896521,-0.07256282,0.01380271,0.07323589,-0.00746586,33471.36001952,2045.71318605,1.19432857,17.57871297,27451788000000.0,-10981546000000.0
VIC,2024,2,,,,,,7934469000000.0,3.44937386,-0.10714692,0.00529363,0.0284545,-0.01099788,33266.65666817,-907.23744415,1.21501327,44.26956036,21739452000000.0,-8711786000000.0
VIC,2024,3,,,,,,-3529017000000.0,3.81851323,-0.09895064,0.01327948,0.07399783,-0.01582766,34621.00607714,1365.16933902,1.15039769,16.3955813,42332284000000.0,51491000000.0
VIC,2024,4,,,,,,5294923000000.0,4.438338,-0.03121314,0.01582576,0.09479279,-0.00553063,,,1.89998914,22.15769503,62862398000000.0,4404344000000.0
VIC,2025,1,,,,,,2192432000000.0,4.2286867,0.04680075,0.01379852,0.08016651,0.0094496,37095.1855024,1799.30723674,2.91006637,38.79532102,62156465000000.0,-1610575000000.0
VIC,2025,2,,,,,,6978763000000.0,5.03833908,0.02587161,0.01586729,0.09643515,0.00671043,37076.87237245,-242.59089653,5.46849157,58.53469694,84057598000000.0,8954529000000.0
VIC,2025,3,,,,,,-940909000000.0,5.71923488,-0.06429375,0.00957422,0.06204343,-0.01692599,37478.75544353,164.97562,7.4445229,122.46470706,46435488000000.0,-5138664000000.0
VIC,2025,4,,,,,,640184000000.0,6.384187,0.01093575,0.01160984,0.07965895,0.00402,,,11.09667968,144.49585486,39143023000000.0,-17106224000000.0
VIX,2021,1,,,,,,318699090856.0,0.23507412,0.74324634,0.320758,0.38938,0.36272412,16190.34221572,2495.31513118,1.3650113,4.20214526,510943936638.0,403155868461.0
VIX,2021,2,,,,,,107846022687.0,0.34236926,0.68642148,0.297772,0.372596,0.33962804,7923.13635923,844.40094111,2.63783884,4.8541147,356223496247.0,143224997116.0
VIX,2021,3,,,,,,147633330247.0,0.28942611,0.61271206,0.26713,0.340021,0.30226789,8460.79254212,1155.92323104,2.02868145,6.98199796,389138787181.0,190872886327.0
VIX,2021,4,,,,,,161568547001.0,0.25730826,0.60745039,0.21499,0.26702,0.2377468,,,2.08044648,4.35639523,313242246833.0,216169080849.0
VIX,2022,1,,,,,,268075344641.0,0.40493151,0.59831277,0.168052,0.222978,0.19553175,7337.61947444,976.2563815,1.5263806,4.82240196,446209483673.0,353195922302.0
VIX,2022,2,,,,,,58397697835.0,0.03904941,0.57198737,0.116028,0.13878,0.1577403,14098.13286532,106.33414508,0.55184613,4.22210557,321681720817.0,80739264239.0
VIX,2022,3,,,,,,88091237946.0,0.03421121,0.59776042,0.08486,0.096165,0.11916322,13683.41583301,151.32332544,0.57734122,6.09971915,182330603419.0,105144530362.0
VIX,2022,4,,,,,,-102578896551.0,0.03624485,0.34246151,0.04845376,0.05367606,0.06104845,,,0.56414334,12.56002783,237226885654.0,-132424246322.0
VIX,2023,1,,,,,,10438756770.0,0.00390505,0.06328105,0.006624,0.006812,0.01020387,13525.13729495,17.93171971,1.15208759,166.90298022,272028447637.0,10661095614.0
VIX,2023,2,,,,,,565562232432.0,0.01342487,0.49627875,0.06838786,0.06988057,0.01730338,12606.08138847,844.82289771,1.17800287,17.70439565,687812647635.0,701184822664.0
VIX,2023,3,,,,,,199201751991.0,0.01602515,0.54374497,0.08059863,0.08199246,0.02181779,12903.64404682,297.56265835,1.34458142,17.26799618,323023165823.0,247120249249.0
VIX,2023,4,,,,,,191220720286.0,0.02914262,0.73384995,0.11214739,0.11579085,0.12637968,,,1.30029795,11.87986167,341091837969.0,232773931768.0
VIX,2024,1,,,,,,161947503111.0,0.14341106,0.81427257,0.12185609,0.12813603,0.13687535,13431.19801835,241.91318127,1.17636565,9.46142045,360594815882.0,213381063140.0
VIX,2024,2,,,,,,123786945306.0,0.16372402,0.61669288,0.06979315,0.07602725,0.08120218,13616.10790065,184.9098823,1.84009603,15.93296089,378836549181.0,172281808261.0
VIX,2024,3,,,,,,265385146552.0,0.14343545,0.59089251,0.06161373,0.06926639,0.07529486,10923.8235421,181.95594765,0.87240516,11.70466938,553757747081.0,347247565090.0
VIX,2024,4,,,,,,112200363762.0,0.22197831,0.48209052,0.04623544,0.05333389,0.05363246,,,1.15446659,20.60944458,544617506222.0,153078716669.0
VIX,2025,1,,,,,,372276939771.0,0.2554496,0.47905389,0.05061516,0.06076554,0.06183975,11255.99558723,255.24413949,1.64644622,26.49873299,979684153559.0,504377470236.0
VIX,2025,2,,,,,,1301610967642.0,0.37624634,0.65954239,0.09908095,0.12411935,0.11639273,11569.99043364,849.9318208,3.37943235,28.1126868,1976150333018.0,1669219413686.0
VIX,2025,3,,,,,,2449423347569.0,0.56359537,0.8159914,0.17622828,0.24083045,0.19560095,13169.42597734,1599.4355437,1.87555631,8.93075522,3221825111028.0,3158644701889.0
VIX,2025,4,,,,,,1286710923220.0,0.59251571,0.85763842,0.20121565,0.28853833,0.23373995,,,1.99862547,5.30393025,2101485787083.0,1768271568465.0
VIX,2026,1,,,,,,138370269055.0,0.3707233,0.77067128,0.1729911,0.25581726,0.20122677,14099.98194426,90.35364456,1.88369035,4.9517213,1653403555824.0,303580043664.0
VJC,2021,3,,,,,,124375215572.0,2.00961925,-0.19581444,0.024406,0.075114,-0.10420974,31233.18393893,134.60124091,4.57526201,63.7415044,4048643285661.0,-1234718018297.0
VJC,2021,4,,,,,,-295657723.0,2.06473593,-0.23396572,0.00154021,0.0046891,-0.04932468,,,4.17417842,732.01178374,3507390730778.0,-2181218169881.0
VJC,2022,1,,,,,,72901557649.0,2.40137125,-0.16431291,0.004082,0.012689,-0.05090423,31556.61616022,451.1767077,4.02768153,320.35913991,2653835381018.0,378852871389.0
VJC,2022,2,,,,,,-101806251987.0,2.64332568,0.05681669,0.002053,0.006748,0.01670282,31719.87074464,-185.84169629,3.39850061,508.56961718,2788564173004.0,92795545699.0
VJC,2022,3,,,,,,244362418527.0,2.84838417,0.03026651,0.001375,0.00481,0.01156797,32327.69169154,75.04944283,3.52329517,747.3005538,4522244408569.0,-504059460234.0
VJC,2022,4,,,,,,-100653969043.0,3.71488338,-0.09231044,-0.03656308,-0.13987018,0.02335678,,,3.53117337,-23.22047398,11412317794041.0,1246979182726.0
VJC,2023,1,,,,,,40647628846.0,3.57298341,-0.05536402,-0.033673,-0.140167,-0.1001108,27931.85526534,317.95284323,3.65174454,-24.61856521,11600465805704.0,82074181807.0
VJC,2023,2,,,,,,-2356212535935.0,3.78891146,-0.07228549,-0.031701,-0.141336,-0.141459,27420.09327647,-68.4771119,3.57402139,-24.34268501,11807303383097.0,-4456701951413.0
VJC,2023,3,,,,,,172206863571.0,4.03089417,-0.06241707,-0.02936057,-0.14042621,0.03077554,28097.87069519,249.47573133,3.75829191,-27.41843177,12897935899470.0,485786964320.0
VJC,2023,4,,,,,,-37087979924.0,4.69885408,-0.0090622,0.002976,0.015316,-0.00553696,,,3.69800521,244.27495352,16605219581859.0,64148546254.0
VJC,2024,1,,,,,,135118883647.0,4.34688787,-0.00026247,0.00955626,0.04928835,-0.0002833,29592.75486803,989.97875491,3.58871624,75.64577295,14234693642019.0,439800966310.0
VJC,2024,2,,,,,,126159973238.0,4.58225574,0.0098143,0.01287656,0.06895687,0.01084861,30451.32254004,544.01016469,3.41200287,51.52749603,18797012170406.0,-1419904412587.0
VJC,2024,3,,,,,,536183714081.0,4.60695962,0.02455023,0.01715176,0.09431103,0.02845835,30832.41787545,1055.34252975,3.23685286,35.36165665,17791992673235.0,898256615693.0
VJC,2024,4,,,,,,294642071010.0,4.87848671,0.04203182,0.01529401,0.08872308,0.04753341,,,2.75481574,32.66890504,16237951168014.0,740010019951.0
VJC,2025,1,,,,,,571585475367.0,4.54019758,0.05297247,0.01570027,0.0885519,0.05393668,32872.65675703,1182.50327534,3.94425201,43.17662555,18164226938676.0,1524487841940.0
VJC,2025,2,,,,,,751718542.0,3.73119978,0.05981562,0.0184668,0.09910218,0.05694637,40031.40606342,1102.72379177,4.87367343,56.92547884,19851115563799.0,-2081038287.0
VJC,2025,3,,,,,,640457176418.0,3.72026103,0.05673502,0.01516322,0.07775574,0.04967731,41221.67777127,539.67251666,3.9784892,56.61832921,17952150064437.0,1562483854245.0
VJC,2025,4,,,,,,652383893480.0,4.61852478,0.04788273,0.01778365,0.10140804,0.04602519,,,4.31202868,48.42336135,17885303707141.0,1332660418611.0
VND,2021,1,,,,,,499861135439.0,3.27186411,0.64684419,0.076876,0.297239,0.10519744,10469.47173508,2267.66207959,4.3937253,9.70625487,1088270909501.0,731622580043.0
VND,2021,2,,,,,,449896263639.0,3.65887065,0.62168003,0.083466,0.347832,0.11917867,11268.12719356,2040.99223659,5.05851585,10.88242699,1129418998214.0,635453366501.0
VND,2021,3,,,,,,595638028598.0,2.34521452,0.56939912,0.084936,0.332143,0.12248036,19641.28891479,1369.4538109,3.51299752,10.0689739,1626276920966.0,837402209504.0
VND,2021,4,,,,,,837564487088.0,2.77651711,0.56534619,0.091526,0.349358,0.13053553,,,3.76915367,9.26071299,2076218006004.0,1209815352645.0
VND,2022,1,,,,,,760745955825.0,3.12186623,0.57116542,0.080798,0.315149,0.11858046,8504.4810349,971.70330622,2.43989021,6.8407921,1771197389156.0,1088797914234.0
VND,2022,2,,,,,,455554570758.0,2.05763527,0.54017779,0.069331,0.244896,0.10316552,11950.04252567,374.06643822,0.97907601,3.91890997,1757249952759.0,769978973981.0
VND,2022,3,,,,,,42339052282.0,1.8856658,0.49529586,0.050389,0.169982,0.08554692,11984.34212907,34.76557915,1.35591067,7.74804031,1366606023486.0,384249584363.0
VND,2022,4,,,,,,-38359787572.0,1.67802212,0.38424222,0.03212726,0.10028123,0.06756406,,,1.25015169,13.55702412,1934170388332.0,381049624480.0
VND,2023,1,,,,,,135676402052.0,1.52723889,0.33241989,0.01465,0.040828,0.05033052,12029.73880276,111.40704479,1.68748469,41.53492074,1290992113294.0,575261843657.0
VND,2023,2,,,,,,428953226576.0,1.78850805,0.36917965,0.01420974,0.03865475,0.01489657,12382.26486304,352.2234567,1.39715958,37.05250859,1603642173607.0,946658514831.0
VND,2023,3,,,,,,639196115010.0,1.64515486,0.46536858,0.02922357,0.07774497,0.01812076,12907.12363829,524.85877525,1.68124213,22.67496362,1759095437396.0,1162831756304.0
VND,2023,4,,,,,,820342570018.0,1.52932158,0.60003762,0.05005507,0.1300884,0.0223799,,,1.39432417,11.38191291,1932497873169.0,1261751232802.0
VND,2024,1,,,,,,617070033064.0,1.4144442,0.64263272,0.06011522,0.15556092,0.10089315,14061.64454027,506.69053549,1.41341458,8.148454,1384796607254.0,921565692613.0
VND,2024,2,,,,,,344887468122.0,1.6124207,0.60020673,0.05703643,0.14536755,0.09208406,14192.41723115,283.19511002,1.30791235,8.24595492,1458230817100.0,575974693041.0
VND,2024,3,,,,,,505148241275.0,1.22446372,0.58780386,0.05333956,0.13001319,0.08106803,12785.75220505,331.83227472,0.9346341,6.96191317,1269577899087.0,794043366398.0
VND,2024,4,,,,,,251319287751.0,1.24674727,0.51634707,0.03994625,0.09488062,0.06066961,,,1.20841545,12.69414508,1212339141445.0,457935723475.0
VND,2025,1,,,,,,382529984635.0,1.49235913,0.48664739,0.0324639,0.07752738,0.05019959,13202.12828775,251.28424604,1.40507648,18.1793429,1257979278946.0,701701206039.0
VND,2025,2,,,,,,368509571219.0,1.44085376,0.49122911,0.03248936,0.0764182,0.0501516,12896.18620074,242.07422551,1.70205359,22.05851125,1740489438802.0,738444728193.0
VND,2025,3,,,,,,929049066047.0,1.72656264,0.52355831,0.03894668,0.09656383,0.05832725,13506.47925874,610.293058,1.45115538,15.44835664,2214245283867.0,1465808328120.0
VND,2025,4,,,,,,341996405383.0,1.46993872,0.5444453,0.04216029,0.09956601,0.0650145,,,1.21621393,12.57237362,1427506899814.0,709282800699.0
VND,2026,1,,,,,,545335468175.0,1.23629759,0.54828855,0.04293092,0.10587771,0.06735256,14089.36826037,358.2312955,1.14980315,11.28718276,1807010963787.0,1028249005958.0
VNM,2021,3,,,,,,2575916578653.0,0.53705936,0.19268132,0.205703,0.335751,0.23028573,14878.97305574,1399.91835951,5.58506287,16.50247086,13240715083738.0,2801654559131.0
VNM,2021,4,,,,,,2834789042592.0,0.48764947,0.19304793,0.206996,0.327194,0.23607164,,,4.68740401,14.71934238,15728786449961.0,3279214356078.0
VNM,2022,1,,,,,,2925766998017.0,0.51514446,0.18793801,0.193378,0.319434,0.22356718,15406.04935036,1084.00305612,4.72541651,14.8800109,16208270405981.0,3241803032663.0
VNM,2022,2,,,,,,2196004480636.0,0.46228726,0.17563862,0.178484,0.290246,0.20649417,16333.34556266,996.66293419,4.77550663,17.20851111,15834302208084.0,2437646715046.0
VNM,2022,3,,,,,,2265518089530.0,0.51280346,0.16685431,0.167344,0.270925,0.19548845,14900.51770755,1099.73584009,5.32867391,18.76561009,13940472652935.0,2619580322203.0
VNM,2022,4,,,,,,2082981126147.0,0.47738598,0.16267152,0.167284,0.27064,0.20331453,,,5.24430948,18.38154383,14959410994547.0,2383519819909.0
VNM,2023,1,,,,,,2298398907051.0,0.42754166,0.15335289,0.159914,0.256096,0.19086511,,,4.38536764,17.03984023,16094113384043.0,2688415991483.0
VNM,2023,2,,,,,,1869125571613.0,0.39030858,0.15494346,0.16453,0.261132,0.19450674,16013.85439778,1052.08519628,4.22134474,17.18105362,15080733191774.0,2061657445163.0
VNM,2023,3,,,,,,1856733257236.0,0.61654361,0.15695551,0.16529404,0.26832312,0.04485056,14668.04737324,1192.49145764,4.56093427,16.61153395,13954019633882.0,2067091290344.0
VNM,2023,4,,,,,,2198811184561.0,0.50384733,0.16185514,0.17544801,0.29309374,0.21139553,,,4.28582825,15.30876443,15212939408874.0,2519939148334.0
VNM,2024,1,,,,,,2492254015001.0,0.44012656,0.16716924,0.17524198,0.28860031,0.21126032,15241.55482782,1050.10227412,4.408999,15.24629576,15681494654705.0,2740211905894.0
VNM,2024,2,,,,,,2326013960066.0,0.41360362,0.17156693,0.18143186,0.30130559,0.21682535,16433.90321498,1277.76648238,4.03434285,14.3094268,15630458869279.0,2443777030762.0
VNM,2024,3,,,,,,2194666965600.0,0.63649497,0.17027791,0.17751622,0.29689206,0.20571349,15010.40777718,1150.03365772,4.14379149,13.54868487,14124890259766.0,2420332007836.0
VNM,2024,4,,,,,,2670475017284.0,0.52176836,0.16840585,0.17437984,0.29362148,0.202382,,,3.72942491,12.81702042,16665240843085.0,3036928719637.0
VNM,2025,1,,,,,,2403519104884.0,0.46225814,0.15830482,0.15799526,0.26625895,0.17890204,16123.40940841,750.48594546,3.90116001,14.99615723,15548707382507.0,2643293478851.0
VNM,2025,2,,,,,,2123649268482.0,0.54909572,0.15501229,0.15371063,0.26549376,0.17685149,15203.36444921,1184.03734583,3.75574763,13.92452412,15485051436522.0,2303998481007.0
VNM,2025,3,,,,,,1568482188101.0,0.4670281,0.15799161,0.1573315,0.26374189,0.18358666,16315.16535873,1209.00498857,4.3272623,16.97258154,12965404856436.0,1609795815116.0
VNM,2025,4,,,,,,2474585297998.0,0.54604724,0.16754759,0.17368175,0.2989064,0.20187408,,,4.18190201,13.63661154,16744609675338.0,2848052508009.0
VPB,2021,2,0.0347464,0.44688749,0.95096912,0.08726526,9119891000000.0,3201810000000.0,,,,,,,,,,,
VPB,2021,3,0.04003209,0.48945941,0.91597084,0.08346469,9231836000000.0,4016363000000.0,,,,,,,,,,,
VPB,2021,4,0.04572199,0.60889176,0.95959488,0.07704287,7474232000000.0,2160820000000.0,,,,,,,,,,,
VPB,2022,1,0.04832035,0.63616019,0.96099252,0.07460938,8522870000000.0,2428891000000.0,,,,,,,,,,,
VPB,2022,2,0.05254733,0.61992126,0.94704793,0.07178634,9887714000000.0,8671526000000.0,,,,,,,,,,,
VPB,2022,3,0.05015026,0.62024455,1.01462481,0.07292239,10465653000000.0,3508206000000.0,,,,,,,,,,,
VPB,2022,4,0.05734646,0.54404233,1.19486544,0.07488704,10384901000000.0,3729883000000.0,,,,,,,,,,,
VPB,2023,1,0.06243943,0.46039959,0.97653244,0.06953882,10282653000000.0,2265619000000.0,,,,,,,,,,,
VPB,2023,2,0.06520957,0.43007601,0.90434305,0.06314238,9533939000000.0,2535954000000.0,,,,,,,,,,,
VPB,2023,3,0.05739194,0.42652701,0.92056586,0.05649228,8762153000000.0,3061793000000.0,,,,,,,,,,,
VPB,2023,4,0.05020183,0.52058886,0.98758324,0.05592889,8836748000000.0,2424746000000.0,,,,,,,,,,,
VPB,2024,1,0.04835057,0.53436387,1.00510016,0.05348483,11041836000000.0,2030080000000.0,,,,,,,,,,,
VPB,2024,2,0.05079719,0.48078983,1.02753634,0.05593322,11323398000000.0,3566697000000.0,,,,,,,,,,,
VPB,2024,3,0.04805538,0.50697253,1.04683104,0.05821801,12408240000000.0,3566846000000.0,,,,,,,,,,,
VPB,2024,4,0.04195581,0.56174913,1.04269234,0.05829582,12155772000000.0,4027832000000.0,,,,,,,,,,,
VPB,2025,1,0.04741379,0.47424959,1.01239931,0.05803093,14114992000000.0,4617420000000.0,,,,,,,,,,,
VPB,2025,2,0.03973496,0.52194946,1.03366596,0.05516511,13355764000000.0,3894909000000.0,,,,,,,,,,,
VPB,2025,3,0.03513465,0.55054998,1.08433291,0.05376789,13478566000000.0,4862400000000.0,,,,,,,,,,,
VPB,2025,4,0.03333473,0.55392132,1.07757877,0.05483758,15061208000000.0,7275479000000.0,,,,,,,,,,,
VPB,2026,1,0.03581829,0.52797911,1.0717621,0.05188405,16767175000000.0,7957142000000.0,,,,,,,,,,,
VPI,2021,3,,,,,,6968255829.0,2.19585878,0.19349207,0.032971,0.115284,0.05719524,12989.77879486,352.6435303,4.64211138,41.18838332,140811101060.0,25510965876.0
VPI,2021,4,,,,,,28560523143.0,1.89752373,0.13664306,0.035634,0.117015,0.0569571,,,4.19039869,38.42216468,226956746813.0,17729700440.0
VPI,2022,1,,,,,,70528670796.0,2.14959566,0.13921206,0.041632,0.138672,0.06226249,13899.85827038,292.20191531,4.71227826,34.87619739,327551106054.0,50039074419.0
VPI,2022,2,,,,,,249801814035.0,2.03737811,0.18607599,0.058673,0.192131,0.07733306,13506.10288953,958.89935263,4.34618339,23.85163484,1982319624685.0,263775928893.0
VPI,2022,3,,,,,,64284357084.0,1.99262339,0.21628366,0.058179,0.188326,0.08033794,15229.11689068,372.41236838,3.82819086,21.13100404,696870143970.0,111687906852.0
VPI,2022,4,,,,,,64284357084.0,1.92032277,0.31825252,0.04717944,0.147454,0.07629709,,,3.57337738,23.27220773,696870143970.0,111687906852.0
VPI,2023,1,,,,,,210957646621.0,2.00848185,0.45532349,0.06775,0.218838,0.09748829,14853.86067797,1329.78597208,3.70947333,17.81685424,433255744864.0,205686017572.0
VPI,2023,2,,,,,,81930639112.0,1.80502786,0.44668889,0.058171,0.183149,0.09822562,15216.33892445,445.67518781,3.47652614,19.8385513,311631339854.0,149183459640.0
VPI,2023,3,,,,,,133706554234.0,1.73671694,0.43024095,0.05443967,0.16669948,0.03989256,15379.3580112,163.01908674,3.59572877,22.20003072,760211487852.0,219159094208.0
VPI,2023,4,,,,,,321807695936.0,2.15906947,0.50348027,0.042005,0.13684,0.08034407,,,3.819912,28.77319044,863371902221.0,482837297908.0
VPI,2024,1,,,,,,107853224757.0,1.9560913,0.4169489,0.02414783,0.07453589,0.03905626,15825.66752804,380.28555258,4.36758827,59.86071001,609705192812.0,285607607036.0
VPI,2024,2,,,,,,39450556555.0,1.90461644,0.28838241,0.01666249,0.05174699,0.02007578,15901.19762422,101.49841406,4.31665368,84.68801992,269360510839.0,89138133666.0
VPI,2024,3,,,,,,40099520968.0,1.70468423,0.1789813,0.02243034,0.0692715,0.02317222,13629.67933593,378.6742248,4.77076406,65.77656812,134559410638.0,88825684190.0
VPI,2024,4,,,,,,92028958075.0,1.19515406,0.09229691,0.02775525,0.07642054,0.01712366,,,3.50434039,47.83364822,126548145972.0,11822562425.0
VPI,2025,1,,,,,,24562577328.0,1.42214281,0.09564174,0.03218609,0.08542222,0.01738361,15621.06413825,439.89050493,3.43126432,43.00497712,167005112868.0,11352618511.0
VPI,2025,2,,,,,,109966761998.0,1.51837647,0.08110888,0.02956511,0.07578741,0.01365561,15633.26337117,12.19923292,3.6268819,49.30326993,854607026603.0,117581972656.0
VPI,2025,3,,,,,,101916452821.0,1.61837288,0.1052638,0.02862869,0.07301521,0.01296289,16002.30527945,369.19813407,3.3682647,46.91990206,749170650317.0,34360633674.0
VPI,2025,4,,,,,,140786770029.0,1.69033384,0.23949865,0.03020464,0.07729201,0.03542217,,,3.64583884,48.99336028,248728455439.0,29854351306.0
VPL,2024,4,,,,,,169291000000.0,1.42927284,0.04041646,0.04229946,0.113838,0.01489204,,,5.41159703,65.2009857,3111001000000.0,145918000000.0
VPL,2025,3,,,,,,673571000000.0,1.46684349,0.0110533,-0.00133502,-0.00308296,0.00771737,20030.82194149,94.4019195,4.61788333,-1551.2833964,6525798000000.0,2268381000000.0
VRE,2021,1,,,,,,780935000000.0,0.32085699,0.39427844,0.067446,0.092519,0.08976983,13238.64950775,335.33529278,2.05459023,23.1426011,2226386000000.0,1012277000000.0
VRE,2021,2,,,,,,387513000000.0,0.24288306,0.39826754,0.068936,0.091896,0.08722404,13409.18590718,166.39897727,2.31184803,25.94437959,1510390000000.0,497254000000.0
VRE,2021,3,,,,,,24253000000.0,0.23641064,0.36130179,0.055849,0.072027,0.07038674,13419.85826713,10.41429422,2.54846209,35.86049988,787355000000.0,46376000000.0
VRE,2021,4,,,,,,121813000000.0,0.23564319,0.29827397,0.033839,0.043877,0.0436784,,,2.26370875,52.72360895,1367010000000.0,201268000000.0
VRE,2022,1,,,,,,377435000000.0,0.21599816,0.24112359,0.02409,0.029729,0.02962294,13639.56603247,162.07146079,2.06018285,70.08909527,1369460000000.0,468970000000.0
VRE,2022,2,,,,,,772973000000.0,0.21603345,0.30510802,0.034112,0.041865,0.04131163,13979.7353488,331.91639159,1.58801289,38.90974171,1849531000000.0,922840000000.0
VRE,2022,3,,,,,,793401000000.0,0.22560089,0.38482873,0.053573,0.065608,0.06503064,13981.3799994,340.68822198,2.11458989,33.33196854,2005196000000.0,943404000000.0
VRE,2022,4,,,,,,790984000000.0,0.27753131,0.44465245,0.068906,0.08674,0.08582516,,,1.89856955,22.83731327,2084406000000.0,885224000000.0
VRE,2023,1,,,,,,1023846000000.0,0.28502692,0.48615785,0.0817,0.102385,0.10100639,14779.514796,439.64183725,1.88156076,19.15325854,1943276000000.0,1080627000000.0
VRE,2023,2,,,,,,1000589000000.0,0.24691979,0.48512626,0.084385,0.106337,0.10434002,15209.17002373,429.65522773,1.66802055,16.3710793,2172827000000.0,1071548000000.0
VRE,2023,3,,,,,,1316671000000.0,0.21618958,0.46638223,0.09400821,0.1181227,0.02978505,15774.55116294,565.38156861,1.44122728,12.813133,3332560000000.0,1408655000000.0
VRE,2023,4,,,,,,1067495000000.0,0.25978577,0.46632732,0.09758417,0.12385005,0.1083321,,,1.35544854,11.62291429,2342673000000.0,1005137000000.0
